Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-14 11:02:00-04:00,114.34,114.46,114.32,114.4,280674,0,0
2020-09-14 11:03:00-04:00,114.42,114.43,114.2,114.21,290502,0,0
2020-09-14 11:04:00-04:00,114.21,114.4,114.2,114.31,264369,0,0
2020-09-14 11:05:00-04:00,114.3,114.42,114.26,114.41,201408,0,0
2020-09-14 11:06:00-04:00,114.41,114.55,114.37,114.5,315537,0,0
2020-09-14 11:07:00-04:00,114.5,114.52,114.45,114.45,155357,0,0
2020-09-14 11:08:00-04:00,114.43,114.43,114.26,114.29,309997,0,0
2020-09-14 11:09:00-04:00,114.29,114.38,114.21,114.24,257603,0,0
2020-09-14 11:10:00-04:00,114.23,114.24,113.95,113.97,512501,0,0
2020-09-14 11:11:00-04:00,113.98,114.03,113.76,113.83,409126,0,0
2020-09-14 11:12:00-04:00,113.82,113.87,113.76,113.76,277476,0,0
2020-09-14 11:13:00-04:00,113.77,113.97,113.67,113.92,430213,0,0
2020-09-14 11:14:00-04:00,113.92,113.95,113.89,113.92,46742,0,0
2020-09-14 11:15:00-04:00,113.86,113.99,113.82,113.95,436143,0,0
2020-09-14 11:16:00-04:00,113.96,114.05,113.94,114.05,241667,0,0
2020-09-14 11:17:00-04:00,114.05,114.14,114.04,114.05,218035,0,0
2020-09-14 11:18:00-04:00,114.05,114.09,113.98,114.05,201131,0,0
2020-09-14 11:19:00-04:00,114.04,114.04,113.86,113.86,222439,0,0
2020-09-14 11:20:00-04:00,113.87,114.0,113.86,113.86,207014,0,0
2020-09-14 11:21:00-04:00,113.87,113.99,113.86,113.93,224276,0,0
2020-09-14 11:22:00-04:00,113.92,113.99,113.85,113.87,226069,0,0
2020-09-14 11:23:00-04:00,113.87,114.06,113.82,113.91,286748,0,0
2020-09-14 11:24:00-04:00,113.9,114.02,113.9,113.97,226777,0,0
2020-09-14 11:25:00-04:00,113.97,114.0,113.89,113.96,178283,0,0
2020-09-14 11:26:00-04:00,113.94,114.0,113.87,113.88,239699,0,0
2020-09-14 11:27:00-04:00,113.9,113.94,113.85,113.85,209122,0,0
2020-09-14 11:28:00-04:00,113.86,113.98,113.84,113.96,192680,0,0
2020-09-14 11:29:00-04:00,113.95,114.16,113.92,114.15,272348,0,0
2020-09-14 11:30:00-04:00,114.15,114.32,114.13,114.32,295019,0,0
2020-09-14 11:31:00-04:00,114.31,114.36,114.26,114.28,272362,0,0
2020-09-14 11:32:00-04:00,114.28,114.35,114.24,114.24,203948,0,0
2020-09-14 11:33:00-04:00,114.23,114.24,114.06,114.17,227059,0,0
2020-09-14 11:34:00-04:00,114.18,114.31,114.11,114.29,189290,0,0
2020-09-14 11:35:00-04:00,114.29,114.46,114.29,114.43,260353,0,0
2020-09-14 11:36:00-04:00,114.42,114.49,114.4,114.46,180059,0,0
2020-09-14 11:37:00-04:00,114.45,114.47,114.26,114.29,417976,0,0
2020-09-14 11:38:00-04:00,114.31,114.37,114.13,114.22,169588,0,0
2020-09-14 11:39:00-04:00,114.22,114.41,114.22,114.39,199731,0,0
2020-09-14 11:40:00-04:00,114.39,114.45,114.35,114.45,141104,0,0
2020-09-14 11:41:00-04:00,114.44,114.45,114.33,114.37,143252,0,0
2020-09-14 11:42:00-04:00,114.37,114.42,114.35,114.38,165150,0,0
2020-09-14 11:43:00-04:00,114.38,114.47,114.38,114.41,157990,0,0
2020-09-14 11:44:00-04:00,114.42,114.45,114.33,114.39,140322,0,0
2020-09-14 11:45:00-04:00,114.38,114.45,114.25,114.28,152345,0,0
2020-09-14 11:46:00-04:00,114.27,114.35,114.21,114.24,108428,0,0
2020-09-14 11:47:00-04:00,114.16,114.21,114.16,114.19,216968,0,0
2020-09-14 11:48:00-04:00,114.19,114.23,114.08,114.19,185002,0,0
2020-09-14 11:49:00-04:00,114.18,114.21,114.09,114.14,134809,0,0
2020-09-14 11:50:00-04:00,114.14,114.3,114.14,114.29,208763,0,0
2020-09-14 11:51:00-04:00,114.29,114.34,114.18,114.21,148173,0,0
2020-09-14 11:52:00-04:00,114.2,114.38,114.2,114.36,279618,0,0
2020-09-14 11:53:00-04:00,114.37,114.48,114.33,114.46,228188,0,0
2020-09-14 11:54:00-04:00,114.46,114.53,114.45,114.51,232393,0,0
2020-09-14 11:55:00-04:00,114.52,114.54,114.43,114.51,164015,0,0
2020-09-14 11:56:00-04:00,114.51,114.52,114.41,114.5,150351,0,0
2020-09-14 11:57:00-04:00,114.49,114.75,114.44,114.7,361471,0,0
2020-09-14 11:58:00-04:00,114.7,114.75,114.61,114.72,207926,0,0
2020-09-14 11:59:00-04:00,114.72,114.73,114.5,114.51,260191,0,0
2020-09-14 12:00:00-04:00,114.51,114.6,114.33,114.57,330184,0,0
2020-09-14 12:01:00-04:00,114.56,114.73,114.55,114.72,338057,0,0
2020-09-14 12:02:00-04:00,114.73,114.73,114.61,114.66,229821,0,0
2020-09-14 12:03:00-04:00,114.66,114.72,114.62,114.67,213126,0,0
2020-09-14 12:04:00-04:00,114.66,114.81,114.64,114.77,280213,0,0
2020-09-14 12:05:00-04:00,114.78,114.8,114.67,114.8,233196,0,0
2020-09-14 12:06:00-04:00,114.8,114.8,114.68,114.75,234623,0,0
2020-09-14 12:07:00-04:00,114.74,114.75,114.6,114.68,245501,0,0
2020-09-14 12:08:00-04:00,114.7,114.74,114.64,114.67,187135,0,0
2020-09-14 12:09:00-04:00,114.67,114.71,114.65,114.68,236887,0,0
2020-09-14 12:10:00-04:00,114.68,114.73,114.6,114.63,218260,0,0
2020-09-14 12:11:00-04:00,114.64,114.66,114.57,114.6,132979,0,0
2020-09-14 12:12:00-04:00,114.6,114.64,114.55,114.58,131487,0,0
2020-09-14 12:13:00-04:00,114.59,114.59,114.5,114.51,217836,0,0
2020-09-14 12:14:00-04:00,114.51,114.55,114.24,114.25,391433,0,0
2020-09-14 12:15:00-04:00,114.24,114.35,114.22,114.27,306798,0,0
2020-09-14 12:16:00-04:00,114.27,114.43,114.27,114.41,221033,0,0
2020-09-14 12:17:00-04:00,114.41,114.44,114.33,114.38,208556,0,0
2020-09-14 12:18:00-04:00,114.39,114.44,114.36,114.4,117041,0,0
2020-09-14 12:19:00-04:00,114.4,114.41,114.25,114.26,161523,0,0
2020-09-14 12:20:00-04:00,114.27,114.3,114.13,114.18,270909,0,0
2020-09-14 12:21:00-04:00,114.16,114.21,114.08,114.15,221920,0,0
2020-09-14 12:22:00-04:00,114.15,114.27,114.11,114.24,237842,0,0
2020-09-14 12:23:00-04:00,114.25,114.25,114.12,114.13,127811,0,0
2020-09-14 12:24:00-04:00,114.14,114.24,114.12,114.21,125006,0,0
2020-09-14 12:25:00-04:00,114.22,114.28,114.15,114.26,156972,0,0
2020-09-14 12:26:00-04:00,114.25,114.33,114.23,114.31,174372,0,0
2020-09-14 12:27:00-04:00,114.31,114.33,114.24,114.29,155876,0,0
2020-09-14 12:28:00-04:00,114.29,114.29,114.04,114.04,204381,0,0
2020-09-14 12:29:00-04:00,114.04,114.15,114.02,114.11,137567,0,0
2020-09-14 12:30:00-04:00,114.12,114.29,114.11,114.22,142320,0,0
2020-09-14 12:31:00-04:00,114.23,114.23,114.05,114.1,169408,0,0
2020-09-14 12:32:00-04:00,114.11,114.11,114.0,114.08,333380,0,0
2020-09-14 12:33:00-04:00,114.08,114.14,114.07,114.12,103472,0,0
2020-09-14 12:34:00-04:00,114.11,114.14,114.06,114.1,140231,0,0
2020-09-14 12:35:00-04:00,114.07,114.23,114.06,114.15,165266,0,0
2020-09-14 12:36:00-04:00,114.16,114.23,114.11,114.21,113661,0,0
2020-09-14 12:37:00-04:00,114.21,114.31,114.21,114.27,193802,0,0
2020-09-14 12:38:00-04:00,114.26,114.27,114.12,114.14,111874,0,0
2020-09-14 12:39:00-04:00,114.13,114.22,114.13,114.19,105693,0,0
2020-09-14 12:40:00-04:00,114.19,114.34,114.17,114.31,602333,0,0
2020-09-14 12:41:00-04:00,114.31,114.38,114.28,114.34,156809,0,0
2020-09-14 12:42:00-04:00,114.35,114.46,114.33,114.41,219032,0,0
2020-09-14 12:43:00-04:00,114.4,114.6,114.35,114.57,231639,0,0
2020-09-14 12:44:00-04:00,114.58,114.6,114.45,114.48,241304,0,0
2020-09-14 12:45:00-04:00,114.49,114.52,114.42,114.44,171634,0,0
2020-09-14 12:46:00-04:00,114.44,114.51,114.4,114.4,162011,0,0
2020-09-14 12:47:00-04:00,114.4,114.5,114.36,114.49,160531,0,0
2020-09-14 12:48:00-04:00,114.49,114.58,114.4,114.41,217676,0,0
2020-09-14 12:49:00-04:00,114.4,114.46,114.32,114.34,154647,0,0
2020-09-14 12:50:00-04:00,114.34,114.46,114.3,114.44,154133,0,0
2020-09-14 12:51:00-04:00,114.44,114.54,114.4,114.52,157912,0,0
2020-09-14 12:52:00-04:00,114.51,114.51,114.4,114.45,96711,0,0
2020-09-14 12:53:00-04:00,114.46,114.47,114.35,114.36,122656,0,0
2020-09-14 12:54:00-04:00,114.37,114.41,114.08,114.13,336785,0,0
2020-09-14 12:55:00-04:00,114.12,114.19,114.11,114.16,165467,0,0
2020-09-14 12:56:00-04:00,114.17,114.25,114.14,114.18,154867,0,0
2020-09-14 12:57:00-04:00,114.18,114.23,114.13,114.19,128369,0,0
2020-09-14 12:58:00-04:00,114.19,114.28,114.17,114.25,139052,0,0
2020-09-14 12:59:00-04:00,114.25,114.35,114.22,114.34,137013,0,0
2020-09-14 13:00:00-04:00,114.35,114.48,114.34,114.42,201662,0,0
2020-09-14 13:01:00-04:00,114.42,114.43,114.31,114.36,157716,0,0
2020-09-14 13:02:00-04:00,114.36,114.37,114.22,114.23,136029,0,0
2020-09-14 13:03:00-04:00,114.25,114.29,114.2,114.2,105635,0,0
2020-09-14 13:04:00-04:00,114.2,114.22,114.07,114.09,225754,0,0
2020-09-14 13:05:00-04:00,114.08,114.16,114.04,114.04,197573,0,0
2020-09-14 13:06:00-04:00,114.03,114.08,113.86,113.88,491671,0,0
2020-09-14 13:07:00-04:00,113.87,114.07,113.87,114.03,234020,0,0
2020-09-14 13:08:00-04:00,114.03,114.04,113.91,113.92,176899,0,0
2020-09-14 13:09:00-04:00,113.91,113.99,113.91,113.99,149649,0,0
2020-09-14 13:10:00-04:00,113.99,114.07,113.95,114.02,228086,0,0
2020-09-14 13:11:00-04:00,114.01,114.01,113.86,113.9,214873,0,0
2020-09-14 13:12:00-04:00,113.89,114.05,113.88,113.92,181005,0,0
2020-09-14 13:13:00-04:00,113.92,114.06,113.92,114.03,144220,0,0
2020-09-14 13:14:00-04:00,114.02,114.05,113.9,113.95,187843,0,0
2020-09-14 13:15:00-04:00,113.94,113.94,113.71,113.75,339770,0,0
2020-09-14 13:16:00-04:00,113.76,113.76,113.44,113.52,570155,0,0
2020-09-14 13:17:00-04:00,113.53,113.63,113.48,113.5,331856,0,0
2020-09-14 13:18:00-04:00,113.51,113.51,113.3,113.36,432913,0,0
2020-09-14 13:19:00-04:00,113.35,113.37,113.26,113.35,310026,0,0
2020-09-14 13:20:00-04:00,113.34,113.59,113.34,113.54,402906,0,0
2020-09-14 13:21:00-04:00,113.55,113.55,113.42,113.47,297689,0,0
2020-09-14 13:22:00-04:00,113.47,113.48,113.22,113.25,324757,0,0
2020-09-14 13:23:00-04:00,113.26,113.38,113.19,113.34,356187,0,0
2020-09-14 13:24:00-04:00,113.35,113.41,113.32,113.33,255094,0,0
2020-09-14 13:25:00-04:00,113.34,113.4,113.19,113.39,317285,0,0
2020-09-14 13:26:00-04:00,113.38,113.5,113.32,113.46,254131,0,0
2020-09-14 13:27:00-04:00,113.45,113.55,113.33,113.55,225647,0,0
2020-09-14 13:28:00-04:00,113.55,113.75,113.53,113.74,321197,0,0
2020-09-14 13:29:00-04:00,113.73,113.74,113.57,113.64,250956,0,0
2020-09-14 13:30:00-04:00,113.62,113.73,113.48,113.51,240740,0,0
2020-09-14 13:31:00-04:00,113.5,113.58,113.33,113.33,222628,0,0
2020-09-14 13:32:00-04:00,113.35,113.4,112.8,112.92,906771,0,0
2020-09-14 13:33:00-04:00,112.91,113.25,112.9,113.11,327388,0,0
2020-09-14 13:34:00-04:00,113.11,113.23,113.1,113.2,236437,0,0
2020-09-14 13:35:00-04:00,113.2,113.31,113.1,113.25,197017,0,0
2020-09-14 13:36:00-04:00,113.25,113.4,113.25,113.35,202023,0,0
2020-09-14 13:37:00-04:00,113.34,113.51,113.32,113.42,230782,0,0
2020-09-14 13:38:00-04:00,113.4,113.41,113.25,113.3,179639,0,0
2020-09-14 13:39:00-04:00,113.31,113.45,113.3,113.39,176433,0,0
2020-09-14 13:40:00-04:00,113.39,113.5,113.33,113.36,216473,0,0
2020-09-14 13:41:00-04:00,113.34,113.46,113.27,113.35,215870,0,0
2020-09-14 13:42:00-04:00,113.35,113.5,113.31,113.43,179774,0,0
2020-09-14 13:43:00-04:00,113.41,113.46,113.36,113.44,103711,0,0
2020-09-14 13:44:00-04:00,113.43,113.48,113.34,113.39,144298,0,0
2020-09-14 13:45:00-04:00,113.39,113.57,113.26,113.54,286674,0,0
2020-09-14 13:46:00-04:00,113.55,113.58,113.51,113.54,159844,0,0
2020-09-14 13:47:00-04:00,113.55,113.65,113.5,113.61,150280,0,0
2020-09-14 13:48:00-04:00,113.6,113.74,113.56,113.72,176950,0,0
2020-09-14 13:49:00-04:00,113.73,113.74,113.64,113.68,153088,0,0
2020-09-14 13:50:00-04:00,113.68,113.73,113.6,113.67,157978,0,0
2020-09-14 13:51:00-04:00,113.67,113.82,113.66,113.78,220223,0,0
